9.982169575456263655e-02
9.982092380125007214e-02
9.981864783554036946e-02
9.981482995791693402e-02
9.980949011549375416e-02
9.980262631355944769e-02
9.979424054682541068e-02
9.978433082058023318e-02
9.977287918242132292e-02
9.975992353186527439e-02
9.974544791122090526e-02
9.972944833106540952e-02
9.971192878082157929e-02
9.969288726577801851e-02
9.967232378593474107e-02
9.965025828840573530e-02
9.962665486838578888e-02
9.960154943068011413e-02
9.957494397000014874e-02
9.954682053394324492e-02
9.951717712779802050e-02
9.948603569338988761e-02
9.945339423600743634e-02
9.941923679795947044e-02
9.938358133164859609e-02
9.934642983178620934e-02
9.930778229837232407e-02
9.926765867852094249e-02
9.922601907800404630e-02
9.918288743335844371e-02
9.913828169698675474e-02
9.909220186888899329e-02
9.904462999666252543e-02
9.899556608030735116e-02
9.894505200876292650e-02
9.889304589308978155e-02
9.883957366453618998e-02
9.878464928608191031e-02
9.872825879474718402e-02
9.867040219053194172e-02
9.861109742583888671e-02
9.855032854297673950e-02
9.848811548905953006e-02
9.842448020591269831e-02
9.835938080459680211e-02
9.829285917405125583e-02
9.822489736187348108e-02
9.815549736277484616e-02
9.808469707627200107e-02
9.801246059755971962e-02
9.793880787375199015e-02
9.786375885196287039e-02
9.778729557978974030e-02
9.770943999905799815e-02
9.763017216265364173e-02
9.754951401240208320e-02
9.746748549541733864e-02
9.738404871218277192e-02
9.729926350404045909e-02
9.721307401907113011e-02
9.712554009861684712e-02
9.703664179556360792e-02
9.694638110462278080e-02
9.685477996761980568e-02
9.676184037926609249e-02
9.666754239244758351e-02
9.657190794898977415e-02
9.647495699600659724e-02
9.637669352292092817e-02
9.627709758261872308e-02
9.617618912221397032e-02
9.607399207824354748e-02
9.597048849830479289e-02
9.586569633480034047e-02
9.575959963003899400e-02
9.565224027296015397e-02
9.554359831644984591e-02
9.543369570233345422e-02
9.532253642003378491e-02
9.521011847483946966e-02
9.509646380857590675e-02
9.498155646355188608e-02
9.486541838159283369e-02
9.474804756798732575e-02
9.462946995398359429e-02
9.450968354487025713e-02
9.438867238295610418e-02
9.426647636246913986e-02
9.414307952571816795e-02
9.401850381452862837e-02
9.389274723418908342e-02
9.376583571594776512e-02
9.363774731797928907e-02
9.350850797153183180e-02
9.337811767660543494e-02
9.324659638031408682e-02
9.311394807208060731e-02
9.298015280479098033e-02
9.284525645680745398e-02
9.270925703341859059e-02
9.257215652933584171e-02
9.243395893398197172e-02
9.229466424735702224e-02
9.215429640599777372e-02
9.201287535701827003e-02
9.187038314801589112e-02
9.172684371552745908e-02
9.158225705955296003e-02
9.143662716951522773e-02
9.128997399252825051e-02
9.114229952330346607e-02
9.099360775126363876e-02
9.084391862352281244e-02
9.069323413479239704e-02
9.054157822160918689e-02
9.038893093685919367e-02
9.023531422236781563e-02
9.008073206755787266e-02
8.992520641425476302e-02
8.976873726245852836e-02
8.961132660688053697e-02
8.945300037876902088e-02
8.929375458870117410e-02
8.913359721552262249e-02
8.897254621163595834e-02
8.881060556646401538e-02
8.864777528000676587e-02
8.848408128351245572e-02
8.831950163515564500e-02
8.815408021858719967e-02
8.798781902851848802e-02
8.782072005966094774e-02
8.765278530672596102e-02
8.748403671153895389e-02
8.731447826352274622e-02
8.714410796796590031e-02
8.697297170323070592e-02
8.680102758037769317e-02
8.662832347248050624e-02
8.645483544300233691e-02
8.628060937030541944e-02
8.610564525438975381e-02
8.592992514285274774e-02
8.575349291934521168e-02
8.557633063146455332e-02
8.539845623161335109e-02
8.521989764575128856e-02
8.504063293205289809e-02
8.486068403234363344e-02
8.468007488316028897e-02
8.449878753210028626e-02
8.431686187339161587e-02
8.413427995463169939e-02
8.395106770706872723e-02
8.376722114127993501e-02
8.358276818322493695e-02
8.339770683819230923e-02
8.321203910089350342e-02
8.302578890786528609e-02
8.283895625910768501e-02
8.265154514404349229e-02
8.246357550978675177e-02
8.227507129287427168e-02
8.208601254619204979e-02
8.189640126445144053e-02
8.170627933659194153e-02
8.151564875732492110e-02
8.132449356895918302e-02
8.113285167101133566e-02
8.094072705290419889e-02
8.074810176223518043e-02
8.055501569323228472e-02
8.036147483002974157e-02
8.016747518320473109e-02
7.997304268400548533e-02
7.977815738531797429e-02
7.958286117608165400e-02
7.938715605100793438e-02
7.919102405769418151e-02
7.899450509036842760e-02
7.879758319133949029e-02
7.860029825483537402e-02
7.840263232845345875e-02
7.820460535930780221e-02
7.800622333153257870e-02
7.780748425041640604e-02
7.760843000489871246e-02
7.740902269546286185e-02
7.720932415816231242e-02
7.700929449876903199e-02
7.680895765381985651e-02
